ID,Courses
1000,MADD-09---,MADEM10---,MEN--09---,MFR--11---,MMA--09---,MPHE-09B--,MSC--09---,MSS--09---
1001,MCLE-10---,MINST12C--,MIT--11---,MLTST11C--,MMACS11---,MPH--11---,MPREC11H--,MTROB11---
1002,MCLE-10--L,MCTWR11---,MDRM-11---,MIMCB11--L,MINST12---,MLFSC11---,MPREC11---,MVAST11---
1003,MADD-09---,MADGE09D--,MEN--09C--,MFR--09---,MMA--09C--,MPHE-09G--,MSC--09C--,MSS--09C--,XLDCB09S-L
1004,MAC--11---,MCMPS10C--,MFMP-10C--,MMACS11---,MMUCB10--L,MPHED10--L,MSC--10C--,MSS--10C--,YED--0BX-L
1005,MACC-12---,MENFP12---,MFOOD12---,MMACS12---,MPREC12---,MSTX-2A---,YCPA-2AX-L,YED--2FX-L,YPSYC1AX--
1006,MACC-12---,MACLV12---,MECOM12---,MENFP12---,MFOOD12---,MMEDD12---,MPREC12---,MTAUT12---,YCPA-2AX-L,YCPA-2AXE-,YED--2FX-L
1007,MADFS09---,MADIT09---,MDNC-09M-L,MEN--09---,MMA--09H--,MPHE-09G--,MSC--09---,MSP--09---,MSS--09---,XC---09--L
1008,MADIT09---,MEN--09---,MMA--09---,MPHE-09B--,MSC--09---,MSP--09---,MSS--09---,XLDCB09M--
1009,MATPH12---,MCH--12---,MENFP12---,MENT-12---,MEVSC11---,MEVSC12C--,MPGEO12---,MPREC12---
1010,MATPH12---,MCLE-10--L,MGRPR11--L,MIMCB11--L,MIMJB11--L,MINST12C--,MLTST11C--,MMACS12---,MMUOR11S-L,MPH--11---,MPREC11H--,YED--1EX-L
1011,MADFS09---,MAE--09---,MEN--09---,MMA--09---,MPHE-09---,MSC--09---,MSS--09---,XBA--09G--
1012,MDCF-10---,MEFWR10---,MFMP-10---,MFOOD10---,MPHED10---,MSC--10---,MSS--10---,XBA--09G--
1013,MCH--11---,MCH--12---,MCLE-10---,MLST-12---,MLTST11---,MPH--11---,MPREC11---,YLAW-2CX--
1014,MCMCC12--L,MDCF-12---,MMUOR12S-L
1015,MCMPS10---,MFMP-10H--,MFR--10---,MPHED10G--,MSC--10---,MSS--10---,MVAPH10---,XBA--09G--,YCPA-0AXE-
1016,AELC-12---,MACLV11G--,MEVSC12C--,MFR--12---,MINST12---,MLTST12---,MPREC12---,YCPA-2AX-L,YLAW-2CX--
1017,MADEM10---,MADER09---,MEN--09C--,MFR--09---,MMA--09C--,MPHE-09---,MSC--09C--,MSS--09C--
1018,MADER09---,MADIT09---,MEN--09C--,MMA--09C--,MPHE-09---,MSC--09C--,MSP--09---,MSS--09C--
1019,MCLE-10---,MCTWR11---,MEPSS11---,MEVSC11---,MFOOD11---,MIMJB11--L,MVAPH11---,MWPM-11---,YPSYC1AX--
1020,MFMP-10---,MMEDD10---,MPHED10B--,MSC--10---
1021,MCLE-10---,MCMPS11---,MECOM12---,MENT-12---,MEPSS11---,MLFSC11---,MPH--11---,MPREC11---
1022,MADEM10---,MCMPR11W--,MEFWR10---,MFMP-10---,MPHED10---,MSC--10---,MSP--10---,MSS--10---
1023,MCMPS10---,MFMP-10---,MFOOD10---,MPHED10B--,MSC--10---,MSS--10---,MTPOW10---,MWWK-10---
1024,MADER09---,MADIT09---,MEN--09---,MMA--09---,MPHE-09B--,MSC--09---,MSS--09---,XLDCB09M--
1025,MADIT09---,MEN--09---,MMA--09H--,MPHE-09B--,MSC--09---,MSP--09---,MSS--09---,XLDCB09S-L
1026,MADFS09---,MADGE09I--,MEN--09---,MMA--09---,MPHE-09B--,MSC--09---,MSP--09---,MSS--09---
1027,MACLV11---,MCLE-10---,MCTWR11---,MEPSS11---,MFR--11---,MLFSC11---,MPREC11---,MSTX-1AI--
1028,MEFWR10---,MFMP-10---,MFOOD10---,MFR--10---,MFR--11---,MPHED10B--,MSC--10---,MSS--10---
1029,MCSTU10---,MDMD-12D--,MMEDD10---,MPREC11---,MSC--10---,MSPLG10--L,MSS--10---,YESFL0AX-L
1030,MCMCC12--L,MENFP12---,MEVSC12C--,MFOOD12---,MMEDD12---,MTAUT11---,MVAST12---,MWPM-11---,YPSYC1AX--
1031,MADFS09---,MADW-09---,MDR--09---,MEN--09---,MMA--09H--,MPHE-09B--,MSC--09---,MSS--09---,XC---09--L
1032,MCLE-10---,MCMPS11---,MEVSC11---,MFOM-11---,MTAUT11---,MTAUT12---,MTEAD12---
1033,AELC-12---,MATPH12---,MCH--12---,MINST12---,MLTST12---,MPH--11---,MPREC12---,MSTAT12---,YCPA-2AX-L
1034,MAC--11---,MEFWR10---,MFMP-10---,MMACS11---,MPHED10---,MSC--10---,MSP--10---,MSS--10---,YCPA-0AX-L
1035,MADER09---,MADGE09D--,MAE--09---,MEN--09---,MMA--09H--,MPHE-09---,MSC--09---,MSS--09---
1036,MATPH12---,MCH--12---,MENFP12---,MENT-12---,MPH--11---,MPREC12---,MTAUT11---,YLAW-2CX--
1037,AELC-12---,MECOM12---,MENT-12---,MFOM-11---,MINST12---,MLTST12---,XBA--09G--,YED--2CX--
1038,MCMPS11---,MEPSS11---,MFOM-11---,MLFSC11---
1039,MCMPR11W--,MCMPS10---,MFMP-10---,MPHED10B--,MSC--10---,MSP--10---,MSS--10---,MSTX-0AI--
1040,MADGE09I--,MADW-09---,MEN--09---,MMA--09---,MPHE-09B--,MSC--09---,MSP--09---,MSS--09---
1041,ACSC-2A---,MATPH12---,MCALC12---,MECOM12---,MENFP12---,MPH--11---,MPREC12---
1042,MATPH12---,MCMPS11---,MFOM-11---,MPH--11---,MVAPH11---,MWH--12---,YLAW-2CX--,YPSYC1AX--
1043,MATPH12---,MCH--12---,MENFP12---,MEVSC12C--,MIMCB12--L,MPH--11---,MPREC12---,YCPA-2AXE-
1044,MADFS09---,MADIT09---,MEN--09---,MFR--09---,MMA--09H--,MPHE-09B--,MSC--09---,MSS--09---
1045,MAC--11---,MCH--12---,MCLE-10---,MCMPR12W--,MENFP12--Y,MPH--12---,MPREC12---,YESFL1CX--
1046,MCMPS10---,MFMP-10---,MMEDD10---,MPHED10B--,MSC--10---,MSS--10---,MWWK-10---,YED--0AX--
1047,MAC--11---,MATPH12---,MCLE-10---,MENFP12--Y,MEPSS11---,MMEDD11---,MPREC11---,YESFL1CX--
1048,MCMPS11---,MDCOM11C--,MFOOD11---,MLFSC11---,MMEDD11---,MPREC11---,MVAPH11---,MWH--12---
1049,MADEM10---,MCMPS10---,MDCF-10---,MFMP-10---
1050,MCH--11---,MCLE-10--L,MCTWR11---,MIMCB11--L,MIMJB11--L,MLST-12---,MPH--11---,MPREC11H--,MPREC12---
1051,MCMPS10C--,MFMP-10C--,MFOOD10---,MFR--10---,MMUCB10--L,MMUJB10--L,MPHED10--L,MSC--10C--,MSS--10C--
1052,MADD-09---,MADFS09---,MEN--09---,MMA--09H--,MPHE-09--L,MSC--09---,MSS--09---,XLDCB09LSL
1053,MCH--11---,MCLE-10---,MCTWR11---,MLFSC11---,MLST-12---,MPH--11---,MPREC11---,YCPA-1AX-L,YLAW-2CX--
1054,MADEM10---,MEN--09---,MFR--12---,MMA--09---,MPHE-09B--,MSC--09---,MSS--09---
1055,MACLV12---,MENFP12---,MFOOD11---,MPH--12---,MPREC12---,MTEAD12---,MWWK-12---
1056,AELC-12---,MCALC12---,MCH--12---,MFOOD12---,MLTST12---,MPH--12---,MPREC12H--,YCPA-2AXE-,YED--2FX-L
1057,MADEM10---,MDRM-10---,MEFWR10---,MFMP-10---,MFOOD10---,MPHED10---,MSC--10---,MSS--10---
1058,MATPH12---,MCMCL12---,MENST12---,MFOOD12---,MIMJB11--L,MINST12---,MWH--12---,YCPA-2AX-L,YLAW-2CX--
1059,MAC--11---,MACLV11---,MCLE-10---,MEPSS11---,MFOM-11---,MLFSC11---,MLTST11---,MTAUT11---
1060,MADEM10---,MCMPS10---,MDCF-10---,MDRM-10---,MFMP-10---,MFR--10---,MPHED10G--,MSS--10---
1061,MDCF-11---,MFOOD11---,MVAPH11---,MVAST11---
1062,MCH--11---,MCLE-10--L,MIMCB11--L,MIMJB11--L,MINST12C--,MLTST11C--,MMACS11---,MMUOR11S-L,MPH--11---,MPREC11---
1063,MCTWR11---,MECOM12---,MEVSC12C--,MFR--11---,MLST-12---,MPREC11---,YLAW-2CX--,YPSYC1AX--
1064,MCH--11---,MCLE-10---,MGMT-12L--,MINST12C--,MLTST11C--,MMACS12---,MPH--11---,MPREC11H--,MSTAT12---
1065,MADIT09---,MAE--09---,MEN--09C--,MFR--12---,MMA--09C--,MPHE-09---,MSC--09C--,MSS--09C--,XLDCB09S-L
1066,MCH--11---,MCH--12---,MCLE-10---,MCMCC11--L,MLTST11---,MPGEO12---,MPREC11---,MSP--11---,MTAUT11---
1067,MADIT09---,MEN--09---,MFR--12---,MMA--09---,MPHE-09--L,MSC--09---,MSS--09---,XBA--09C-L
1068,MATPH12---,MENST12---,MPREC11---,MWH--12---
1069,MBIT-11,MCLE-10---,MEVSC12C--,MFOOD12---,MINST12---,MLTST11---,MWH--12---,MWPM-11---
1070,MCH--11---,MCLE-10---,MCMPS11---,MLFSC11---,MPGEO12---,MPREC11---,MSP--11---,MWH--12---
1071,MADEM10---,MEN--09---,MFR--12---,MMA--09---,MPHE-09B--,MSC--09---,MSS--09---
1072,MADD-09---,MADEM10---,MADW-09---,MEN--09---,MPHE-09B--,MSC--09---,MSS--09---,XLDCE09NM-
1073,MACLV11---,MBIT-11,MCH--11---,MCMCL12---,MCMPS11---,MPH--11---,MPREC11---,MTAUT11---
1074,MEFWR10---,MFMP-10H--,MMEDD10---,MPHED10B--,MSC--10---,MSS--10---,MTDRF10---,MTEAR10---
1075,MADFS09---,MADIT09---,MEN--09C--,MFR--11---,MMA--09C--,MPHE-09G--,MSC--09C--,MSS--09C--
1076,MADD-09---,MDNC-09C-L,MDNC-09M-L,MDNC-09PT-,MEN--09---,MMA--09---,MPHE-09G-L,MSC--09---,MSS--09---,XBA--09C-L
1077,MACC-12---,MENST12C--,MFOOD12---,MLST-12---,MPREC12---,MWH--12---
1078,MCH--11---,MCLE-10--L,MIMCB11--L,MIMJB11--L,MLTST11---,MMACS11---,MMEDD11---,MPREC11H--,MWH--12---,YCPA-1AXE-
1079,MATPH12---,MENT-12---,MPH--12---,MPREC12---
1080,MEFWR10---,MFMP-10---,MFOOD10---,MFR--10---,MPHED10G--,MSC--10---,MSS--10---,MTPOW10---
1081,MADFS09---,MADGE09I--,MEN--09---,MMA--09---,MPHE-09B--,MSC--09---,MSS--09---
1082,MCLE-10---,MDNC-11--L,MDNCM11--L,MINST12---,MLFSC11---,MLTST11---,MMAP-11---,MPREC11---,MSP--11---,YLAW-2CX--
1083,MSTX-1A---,MTAUT11---,MWWK-11---
1084,MADEM10---,MADIT09---,MEN--09C--,MMA--09C--,MPHE-09--L,MSC--09C--,MSS--09C--,XBA--09C-L
1085,MACLV12G--,MATPH12---,MENST12---,MPREC12---
1086,MADD-09---,MADEM10---,MADW-09---,MEN--09---,MMA--09H--,MPHE-09B--,MSC--09---,MSS--09---
1087,MADEM10---,MADGE09D--,MDNC-09C-L,MDNC-09M-L,MDNC-09PT-,MDR--09---,MEN--09---,MMA--09---,MSC--09---,MSS--09---
1088,MADEM10---,MADGE09I--,MEN--09---,MMA--09---,MPHE-09B--,MSC--09---,MSP--09---,MSS--09---
1089,MEFWR10---,MFOOD10---,MPHED10B--,MSC--10---,MSP--10---,MSS--10---,MTPOW10---,MWPM-10---
1090,MACLV11---,MCLE-10---,MCMCL12---,MEVSC11---,MFOM-11---,MLTST11---,MSP--09---,MSS--10---
1091,ACAL-12---,MATPH12---,MCH--12---,MENFP12---,MIT--11---,MMACS11---,MPH--12---,MPREC12---,YCPA-2AX-L
1092,MADGE09I--,MEN--09C--,MMA--09C--,MPHE-09--L,MSC--09C--,MSS--09C--,XBA--09C-L
1093,MCH--11---,MDNC-11--L,MDNCM11--L,MECOM12---,MINST12C--,MLTST11C--,MPH--11---,MPREC11---,YCPA-1AX-L,YLAW-2CX--,YPSYC1AX--
1094,MADER09---,MADIT09---,MEN--09C--,MFR--12---,MMA--09C--,MPHE-09B--,MSC--09C--,MSS--09C--
1095,MCSTU10---,MEFWR10---,MFMP-10---,MMACS11---,MPHED10G--,MSC--10---,MSS--10---,MVAST10---
1096,MADIT09---,MDNC-09F--,MEN--09---,MFR--12---,MMA--09H--,MPHE-09---,MSC--09---,MSS--09---
1097,MADEM10---,MADFS09---,MEN--09---,MMA--09---,MPHE-09G--,MSC--09---,MSP--09---,MSS--09---
1098,MADEM10---,MADFS09---,MADIT09---,MEN--09---,MMA--09---,MPHE-09G--,MSC--09---,MSS--09---
1099,MAC--11---,MEFWR10---,MFMP-10---,MMAP-11---,MPHED10G--,MSC--10---,MSS--10---,MTPOW10---,YCPA-0AX-L
1100,ACAL-12---,APHM-12---,MATPH12---,MCH--12---,MENST12C--,MLST-12---,MSTAT12---,YED--2FX-L
1101,MAC--11---,MCMPS10C--,MFMP-10C--,MFR--12---,MMACS11---,MPHED10G--,MSC--10C--,MSS--10C--
1102,ACAL-12---,MATPH12---,MCH--12---,MENST12C--,MEVSC12C--,MGRPR12--L,MPH--12---,MPREC12H--,YCPA-2AX-L,YED--2DX-L,YED--2FX-L,YLAW-2CX--
1103,MCSTU10---,MFMP-10---,MPHED10B--,MSC--10---,MSPLG10--L,MSS--10---,MVAPH10---,YESFL0AX-L
1104,MADIT09---,MEN--09---,MFR--12---,MMA--09H--,MPHE-09--L,MSC--09---,MSS--09---,XBA--09C-L,XLDCB09S-L
1105,MADD-09---,MADEM10---,MADIT09---,MADW-09---,MEN--09---,MEN--09E--,MSC--09---,MSS--09---
1106,MAC--11---,MCLE-10---,MEPSS11---,MFR--10---,MGRPR11--L,MIMJB11--L,MLTST11---,MPH--11---,MPREC11---,MPREC12---,YCPA-1AX-L
1107,MENFP12--Y,MEVSC12C--,MFOOD12---,MPGEO12---,MPREC12---,MWH--12---,YCPA-2AX-L,YED--2FX-L,YESFL1CX--
1108,MEFWR10---,MFMP-10H--,MFOOD10---,MFR--10---,MPHED10G--,MSC--10---,MSS--10---,MVAST10---
1109,MCH--11---,MCLE-10--L,MCTWR11---,MIMCB11--L,MIMJB11--L,MLST-12---,MMACS12---,MPH--11---,MPREC11H--
1110,MCLE-10---,MDRM-11---,MEPSS11---,MEVSC11---,MFOOD11---,MINST12---,MLTST11---,MPREC11---
1111,MCH--11---,MCLE-10---,MCTWR11---,MFOOD11---,MIMG-12---,MPGEO12---,MPH--11---,MPREC11H--
1112,MBIT-11,MCMPS10C--,MDNCM10--L,MDRM-10---,MFMP-10C--,MFR--12---,MIDS-0C---,MPHED10---,MSC--10C--,MSS--10C--
1113,MADIT09---,MAE--09---,MEN--09---,MFR--09---,MMA--09---,MPHE-09B--,MSC--09---,MSS--09---
1114,MCLE-10---,MCMPS11---,MFOOD11---,MMACS11---,MMACS12---,MPH--11---,MPREC11H--,MWH--12---
1115,MADD-09---,MADER09---,MEN--09---,MFR--09---,MMA--09---,MPHE-09B--,MSC--09---,MSS--09---
1116,MACC-12---,MCLE-10---,MECOM12---,MINST12C--,MLTST11C--,MMACS12---,MMUOR11S-L,MPH--11---,MPREC11H--,YCPA-1AX-L
1117,MCLE-10---,MDRM-11---,MINST12C--,MLTST11C--,MMACS11---,MMEDD11---,MPH--11---,MPREC11H--,YCPA-1AXE-
1118,MACC-12---,MACLV12---,MCALC12---,MCH--12---,MCMPR12W--,MENFP12---,MPH--12---,MPREC12---
1119,ACAL-12---,AELC-12---,MCH--12---,MINST12---,MLTST12---,MMACS12---,MPH--12---,MPREC12H--
1120,MADEM10---,MCMPS10---,MDRM-10---,MPHED10---,MSC--10---,MSP--09---,MSS--10---,MWPM-10---,YCPA-0AX-L
1121,MAE--09---,MDR--09---,MEN--09C--,MMA--09C--,MPHE-09---,MSC--09C--,MSS--09C--,XLDCB09S-L
1122,MCMPS11---,MDCF-11---,MEPSS11---,MFOOD11---,MMAP-11---,MPREC11---,MVAPH11---,MVAST11---
1123,MATPH12---,MCALC12---,MCH--12---,MECOM12---,MENFP12---,MLST-12---,MPH--12---,MPREC12---
1124,AELC-12---,MATPH12---,MINST12---,MIT--11---,MLTST12---,MPREC12---,MTAUT11---,YED--2FX-L,YLAW-2CX--
1125,MCH--11---,MENFP12--Y,MGMT-12L--,MPGEO12---,MPREC11---,MPREC12---,MTDRF12---,MVAST12---,YED--2FX-L,YESFL1CX--
1126,MADFS09---,MDNC-09PT-,MEN--09---,MMA--09---,MPHE-09G--,MPHE-09Y--,MSC--09---,MSS--09---
1127,ACAL-12---,ACSC-2A---,MCH--12---,MENST12C--,MLST-12---,MPH--12---,MPREC12H--,YED--2DX-L,YED--2FX-L
1128,MCALC12---,MCH--12---,MENFP12---,MPH--11---,MPREC12---,MTAUT11---,MWEX-2B--L,YED--2FX-L
1129,MCMPS10C--,MFMP-10C--,MFR--10---,MMUCB10--L,MPHED10--L,MSC--10C--,MSS--10C--,MWBDV10IT-
1130,MCMPS10---,MFOOD10---,MPHED10G--,MSC--10---,MSS--10---,MVAPH10---,MVAST10---,MWPM-10---
1131,MACLV11---,MCLE-10---,MCMPS11---,MEPSS11---,MIT--11---,MMACS12---,MPH--11---,MPREC11---
1132,MENFP12--Y,MFOOD12---,MMEDD12---,MVAPH12---,MVAST12---,YESFL1CX--
1133,MCLE-10--L,MCMCL12---,MCMPS11---,MLFSC11---,MMAP-11---,MTAUT11---,MWPM-11---,YED--1DX-L
1134,MCH--11---,MCMPS11---,MDNTP11---,MEPSS11---,MFOM-11---,MFOOD11---,MMEDD11---,MVAPH11---
1135,MADEM10---,MADGE09D--,MADIT09---,MEN--09C--,MMA--09C--,MPHE-09G--,MSC--09C--,MSS--09C--
1136,MADIT09---,MEN--09C--,MFR--11---,MMA--09C--,MPHE-09--L,MSC--09C--,MSS--09C--,XBA--09C-L,XBA--09J-L
1137,MAC--11---,MACC-12---,MATPH12---,MCALC12---,MCH--12---,MECOM12---,MENFP12---,MPREC12---,YED--2FX-L
1138,MADEM10---,MCSTU10---,MFMP-10---,MPHED10B--,MSC--10---,MSPLG10--L,MSS--10---,YESFL0AX-L
1139,MADFS09---,MEN--09---,MIMG-12---,MMA--09---,MPHE-09B--,MSC--09---,MSS--09---,XLDCB09M--
1140,MATPH12---,MCH--12---,MPH--12---,MPREC12---
1141,AELC-12---,MATPH12---,MCALC12---,MCH--12---,MINST12---,MLTST12---,MPREC12---
1142,ACSC-2A---,MCH--11---,MCLE-10---,MCMPS11---,MINST12---,MMACS12---,MPH--11---,MPREC11---
1143,MATPH12---,MCH--12---,MCMPR12W--,MENST12---,MPH--12---,MPREC12---,MTDRF12---,MVAST12---
1144,MADFS09---,MEN--09C--,MFR--11---,MMA--09C--,MPHE-09B--,MSC--09C--,MSS--09C--,XBA--09G--
1145,MCMPS10---,MDNC-10--L,MDNTP10---,MDRM-10---,MFMP-10---,MMA--09---,MPHED10G--,MSC--10---,MSS--10---
1146,MACLV11---,MCLE-10---,MCTWR11---,MEVSC11---,MINST12---,MWPM-11---,MWWK-11---,YED--1DX--
1147,MCH--11---,MCLE-10--L,MIMCB11--L,MIMJB11--L,MINST12C--,MLTST11C--,MMUOR11S-L,MPH--11---,MPREC11H--,YLAW-2CX--
1148,MADIT09---,MEN--09C--,MFR--09---,MMA--09C--,MPHE-09---,MSC--09C--,MSS--09C--,XLDCB09S-L
1149,MADFS09---,MADGE09I--,MEN--09---,MPHE-09B--,MPHE-09Y--,MSC--09---,MSS--09---,XLDCE09NM-
1150,MACLV12---,MENFP12---,MENT-12---,MFOOD12---,MSTX-2AI--,MWPM-11---
1151,MADEM10---,MCMPS10---,MFMP-10---,MFOOD10---,MPHED10B--,MSC--10---,MSS--10---,YPR--0BX--
1152,AELC-12---,MCMPR11W--,MIMCB12--L,MINST12---,MLTST12---,MPH--12---,MPREC12---,YED--2FX-L,YLAW-2CX--
1153,MCMPS10C--,MCSTU10---,MFMP-10C--,MFOOD10---,MPHED10B--,MSC--10C--,MSS--10C--,MWBDV10IT-
1154,MACC-12---,MDMD-12D--,MDRM-12---,MENFP12---,MMACS12---,MMAP-11---,MPH--12---,MPREC12---,YED--2FX-L
1155,MEFWR10---,MFMP-10---,MMACS11---,MMUCB10--L,MMUJB10--L,MPHED10--L,MSC--10---,MSP--10---,MSS--10---
1156,ACAL-12---,ACSC-2A---,MCH--12---,MENFP12---,MMACS12---,MPH--12---,MPREC12---,YED--2FX-L
1157,MATPH12---,MCH--11---,MCH--12---,MENFP12---,MIMCB12--L,MIMJB12--L,MPREC12---,MWH--12---,YED--2CX-L
1158,MCH--11---,MCLE-10---,MGMT-12L--,MINST12C--,MLTST11C--,MPH--11---,MPREC11---,MSP--11---,YCPA-1AXE-,YLAW-2CX--
1159,ACAL-12---,MATPH12---,MCH--12---,MENST12C--,MGRPR12--L,MIMCB12--L,MIMJB12--L,MMACS12---,MPH--12---,MPREC12H--,YCPA-2AXE-,YED--2FX-L
1160,MADW-09---,MEN--09---,MFR--11---,MMA--09---,MPHE-09G-L,MSC--09---,MSS--09---,XBA--09C-L,XBA--09J-L,XC---09--L
1161,ACAL-12---,APHM-12---,MCH--12---,MENFP12---,MEVSC12C--,MPREC12H--,MTAUT12---,MTDRF12---
1162,MATPH12---,MCALC12---,MCH--12---,MCMPR12W--,MENFP12---,MLST-12---,MPREC12---
1163,MCH--11---,MCLE-10---,MCMCL12---,MCMPS11---,MLST-12---,MPH--11---,MPREC11---,MSP--11---
1164,MCMPS10---,MFMP-10---,MFR--09---,MMACS11---,MPHED10G--,MSC--10---,MSS--10---,XBA--09G--,YCPA-0AX-L
1165,MCALC12---,MCH--12---,MENFP12--Y,MPH--11---,MPH--12---,MPREC12---,MTDRF12---,YESFL1CX--
1166,ACSC-2A---,MCLE-10--L,MGRPR11--L,MIMCB11--L,MIMJB11--L,MINST12C--,MLTST11C--,MMACS12---,MPH--11---,MPREC11H--,YCPA-1AX-L
1167,AELC-12---,MAC--11---,MCALC12---,MFR--12---,MINST12---,MLTST12---,YED--2FX-L
1168,MADEM10---,MADFS09---,MEN--09---,MMA--09---,MPHE-09B--,MSC--09---,MSS--09---,XLDCB09M--
1169,MACLV12---,MATPH12---,MCALC12---,MCH--12---,MENFP12---,MPH--12---
